dataset,question_id,question,visual,answer,dimension,key,date,value_pct,parties
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-04-28,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-07-18,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-08-17,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-09-14,13,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-10-12,14,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-11-09,14,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-12-07,15,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2025-12-20,17,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-01-17,18,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-02-12,25,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-02-14,24,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-03-15,22,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-04-18,22,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-05-17,26,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-06-14,32,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,ONP,gender,Female,2026-07-12,25,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-04-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-05-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-06-13,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-07-18,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-08-22,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-09-19,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-10-24,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2021-11-20,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-01-15,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-02-20,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-04-03,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-04-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-04-30,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-05-17,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-08-21,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-09-18,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-10-09,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-10-30,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2022-12-04,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-01-22,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-02-19,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-03-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-04-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-05-14,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-06-11,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-07-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-08-13,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-09-10,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-10-05,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-11-05,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2023-12-03,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-02-25,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-03-24,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-04-21,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-05-19,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-06-16,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-07-14,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-08-11,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-09-07,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-10-06,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-11-10,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2024-12-08,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-01-21,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-02-23,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-03-30,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-04-14,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-04-28,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-07-18,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-08-17,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-09-14,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-10-12,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-11-09,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-12-07,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2025-12-20,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-01-17,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-02-12,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-02-14,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-03-15,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-04-18,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-05-17,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-06-14,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,National,2026-07-12,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-04-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-05-16,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-06-13,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-07-18,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-08-22,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-09-19,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-10-24,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2021-11-20,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-01-15,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-02-20,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-04-03,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-04-16,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-04-30,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-05-17,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-08-21,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-09-18,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-10-09,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-10-30,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2022-12-04,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-01-22,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-02-19,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-03-16,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-04-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-05-14,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-06-11,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-07-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-08-13,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-09-10,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-10-05,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-11-05,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2023-12-03,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-02-25,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-03-24,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-04-21,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-05-19,13,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-06-16,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-07-14,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-08-11,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-09-07,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-10-06,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-11-10,13,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2024-12-08,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-01-21,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-02-23,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-03-30,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-04-14,14,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-04-28,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-07-18,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-08-17,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-09-14,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-10-12,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-11-09,5,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-12-07,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2025-12-20,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-01-17,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-02-12,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-02-14,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-03-15,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-04-18,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-05-17,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-06-14,5,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,NSW,2026-07-12,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-04-16,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-05-16,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-06-13,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-07-18,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-08-22,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-09-19,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-10-24,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2021-11-20,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-01-15,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-02-20,13,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-04-03,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-04-16,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-04-30,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-05-17,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-08-21,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-09-18,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-10-09,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-10-30,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2022-12-04,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-01-22,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-02-19,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-03-16,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-04-16,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-05-14,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-06-11,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-07-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-08-13,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-09-10,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-10-05,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-11-05,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2023-12-03,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-02-25,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-03-24,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-04-21,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-05-19,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-06-16,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-07-14,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-08-11,13,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-09-07,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-10-06,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-11-10,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2024-12-08,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-01-21,12,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-02-23,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-03-30,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-04-14,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-04-28,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-07-18,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-08-17,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-09-14,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-10-12,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-11-09,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-12-07,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2025-12-20,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-01-17,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-02-12,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-02-14,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-03-15,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-04-18,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-05-17,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-06-14,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Vic,2026-07-12,5,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-04-16,9,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-05-16,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-06-13,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-07-18,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-08-22,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-09-19,5,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-10-24,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2021-11-20,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-01-15,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-02-20,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-04-03,11,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-04-16,10,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-04-30,2,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-05-17,4,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-08-21,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-09-18,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-10-09,7,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-10-30,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2022-12-04,6,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2023-01-22,8,
primary_vote,Q5,Which party would you put number ‘1’ on the ballot paper?,detail bar and timeseries chart,IND,region,Qld,2023-02-19,5,
